Price,Close,High,Low,Open,Volume
Ticker,BIMAS.IS,BIMAS.IS,BIMAS.IS,BIMAS.IS,BIMAS.IS
Date,,,,,
2020-01-02,38.69990539550781,39.1508761394781,38.66649944726559,39.03395850639689,926058
2020-01-03,39.58515167236328,39.68536635097646,38.733318939733294,38.80012766355302,2054113
2020-01-06,39.81898498535156,40.052820285632144,39.484931825721844,39.60184947586214,1533845
2020-01-07,40.11962890625,40.40357311295141,39.568443468037465,39.83568469954859,1202536
2020-01-08,40.453678131103516,40.67081361893706,39.95260162740055,40.16973392946738,1517056
2020-01-09,40.7877311706543,40.88794583402837,39.768872004756595,40.62070460785303,2695325
2020-01-10,40.52049255371094,40.720921893365315,40.21984535846245,40.370168956086694,1284803
2020-01-13,40.47037887573242,40.80443198363637,40.236543611659584,40.50378482367613,1549206
2020-01-14,40.62070083618164,40.87123906423747,40.32005368820808,40.33675666151399,1578781
2020-01-15,41.105079650878906,41.272103021125595,40.754323564674394,40.837838435564315,1359071
2020-01-16,40.988162994384766,42.132289673831934,40.988162994384766,41.171889343188695,1879972
2020-01-17,41.255409240722656,41.6562711220719,40.55390015191972,41.02157075394365,1052164
2020-01-20,41.22200012207031,41.75648258949314,41.188594171414685,41.422429454470475,607643
2020-01-21,41.798240661621094,41.83999650928166,40.55389919819457,41.205299341846924,1707318
2020-01-22,41.23870086669922,42.04877441879516,40.87124180089766,41.92350688926278,1350179
2020-01-23,42.80039596557617,42.80039596557617,41.27210712680798,41.33891903016626,1814285
2020-01-24,42.04877471923828,43.17620160768507,41.75648062914095,43.092686734966804,1522520
2020-01-27,41.20529556274414,42.09053410648744,41.121783875082194,42.09053410648744,943084
2020-01-28,40.921356201171875,41.338921060367504,40.453682411996624,41.088382782003535,1477587
2020-01-29,41.539344787597656,41.639559440542925,40.80442989921079,41.054968124457154,1233521
2020-01-30,41.40572738647461,41.88175100693931,41.171888930519465,41.55604778461964,1581664
2020-01-31,40.988162994384766,41.42242759029708,40.62070392524359,41.42242759029708,1564957
2020-02-03,40.670814514160156,41.07167636309942,40.32005840523406,40.73762322943331,812788
2020-02-04,41.2721061706543,41.35562104791735,40.32005887022326,40.67081498319443,1377524
2020-02-05,40.63740539550781,41.35561734686069,40.63740539550781,41.338914372902885,1300268
2020-02-06,40.537193298339844,41.17189041999874,40.45367842327503,40.754325601974884,1260204
2020-02-07,40.16973876953125,40.77103319503833,40.1363360014886,40.420280237337266,1355217
2020-02-10,39.785579681396484,40.2699564521862,39.45152970208327,39.88579435661374,2520526
2020-02-11,40.086219787597656,40.37016397185714,39.76886965559788,39.83568155107848,1934149
2020-02-12,39.75217056274414,40.420276839711406,39.718767797509244,40.0695207257269,2260196
2020-02-13,39.7354736328125,39.802282353857414,39.35131154017774,39.668661726000515,1244746
2020-02-14,39.702064514160156,39.96930574856815,39.35130840289541,39.7855762052501,1609175
2020-02-17,39.7354736328125,40.05282063286822,39.51833812144063,39.88579405160533,778353
2020-02-18,39.58515167236328,39.73547528316664,39.384719129369735,39.46823083058619,1064840
2020-02-19,39.852386474609375,39.88578923821728,39.41811869003981,39.668656938815836,1347312
2020-02-20,40.21984100341797,40.453676269617134,39.91919384072386,39.91919384072386,5274041
2020-02-21,40.42027282714844,40.47037856291015,39.73546682842856,40.25324627448752,2751117
2020-02-24,40.286659240722656,40.57060347398367,39.66866184394267,40.5204945437257,2231515
2020-02-25,39.38471221923828,40.43697412447303,39.368009244772125,40.42027433577351,2037213
2020-02-26,40.21984100341797,40.33675863651755,38.933740667789415,39.38471141183058,2479544
2020-02-27,40.10292434692383,40.37016556787845,39.76887122784723,40.002709685507504,2668406
2020-02-28,39.15087890625,39.9860085567243,38.41596392181791,38.582990489066134,1563493
2020-03-02,39.30120086669922,40.20313919517087,38.917038822245864,40.11962750789695,2209303
2020-03-03,40.10292434692383,40.33675961881746,39.45152426906776,39.45152426906776,2115064
2020-03-04,40.75432205200195,40.871239681141645,39.96930140937366,40.28665153544316,1404685
2020-03-05,42.80039596557617,43.55201394952232,40.92135419147771,41.288810102647545,2162901
2020-03-06,44.38713836669922,47.85292420563308,42.257555393145246,43.59376463005818,2012298
2020-03-09,43.343231201171875,43.96957845445027,42.38283080517159,43.96957845445027,2069359
2020-03-10,42.96742248535156,44.345384539868625,42.7168842196,44.261872846540406,1506689
2020-03-11,42.96742248535156,42.96742248535156,42.96742248535156,42.96742248535156,0
2020-03-12,43.42674255371094,49.31440605124338,41.67297153257935,46.266184687298775,4167892
2020-03-13,42.2575569152832,44.76294574075296,41.58945386564459,43.63552204359822,2471294
2020-03-16,38.950443267822266,42.42458220802854,38.19882855407227,42.42458220802854,1862209
2020-03-17,38.01510238647461,40.58730007462284,37.58083458234219,40.553897309510205,2248776
2020-03-18,40.887943267822266,41.42242568662781,36.56197181018594,37.64764280737202,3508727
2020-03-19,43.51025390625,44.26187187273525,41.25540637832789,41.25540637832789,3736777
2020-03-20,41.798240661621094,46.43320983881732,41.62286418998653,44.26187390279816,3436268
2020-03-23,43.927825927734375,44.80471476079965,40.67082163980389,41.606166117870515,4756456
2020-03-24,44.512413024902344,45.05524861216106,43.886065740727076,44.92997788101919,4169012
2020-03-25,43.217960357666016,44.84646384887637,42.80039552329243,44.67943727797356,3173981
2020-03-26,43.677276611328125,43.76079148119815,42.0487732851779,43.25971181927763,2929573
2020-03-27,41.92350769042969,43.593766935580135,41.92350769042969,43.46849621788718,1921459
2020-03-30,41.75648498535156,43.21796195983887,41.689673080206845,41.965267410278315,2463333
2020-03-31,42.13228988647461,42.382828134847465,41.706371997050745,42.2575574177777,1856020
2020-04-01,42.466339111328125,42.508098140163284,41.70637129872088,42.007018466040954,1927451
2020-04-02,42.13228988647461,43.259713597035805,41.75648092103199,42.84214878782548,2401144
2020-04-03,41.92350769042969,42.59161075133653,41.798236972736724,42.59161075133653,1514714
2020-04-06,42.007022857666016,42.299320161237254,41.8817553153643,42.299320161237254,1540068
2020-04-07,41.88175582885742,42.716885530842475,41.672973403361155,42.13229410229954,3919560
2020-04-08,41.75648498535156,42.04877910594223,41.5560524556844,41.75648498535156,1571701
2020-04-09,42.007022857666016,42.17404943316859,41.83999628216345,42.007022857666016,1945050
2020-04-10,43.343231201171875,44.261872565006776,42.96742221205146,43.0509339048485,3275785
2020-04-13,43.13444900512695,43.6355255360185,43.05093412613377,43.1762048517401,1967982
2020-04-14,43.13444900512695,43.67728138263164,42.800395860688,43.259716544966395,2840854
2020-04-15,45.43104934692383,45.93212580871229,42.29931349632981,43.42673712823708,9709974
2020-04-16,45.68159484863281,46.68375111748228,45.097003426323376,45.93213311940344,4896530
2020-04-17,46.18266296386719,46.51671605445598,45.43104828869196,46.4332011889256,2581938
2020-04-20,47.14307403564453,47.393612318235085,46.22442941845637,46.93429160252455,2724068
2020-04-21,46.68375015258789,47.85292978727433,46.34969700795354,47.310097409452126,1724629
2020-04-22,46.14091110229492,47.01779655848837,45.97388454259935,46.64198759561499,2471532
2020-04-24,46.6002311706543,46.767257728265704,46.182666369509064,46.34969292712048,2646153
2020-04-27,46.6002311706543,47.39360492998355,46.34969292712048,46.97604012883832,2100196
2020-04-28,45.97388458251953,46.600231792596816,45.59807561931983,46.51672010555984,2032590
2020-04-29,46.85077667236328,47.22658568876807,46.30794425823824,47.22658568876807,4667229
2020-04-30,46.43320846557617,46.93428817998468,45.51456710114423,46.93428817998468,2247969
2020-05-04,44.595924377441406,45.932130536936484,44.55416534652168,45.59807740417932,2125690
