Price,Close,High,Low,Open,Volume
Ticker,AKBNK.IS,AKBNK.IS,AKBNK.IS,AKBNK.IS,AKBNK.IS
Date,,,,,
2020-01-02,6.56862211227417,6.584681914217299,6.520441174824742,6.5605918283975955,21596781
2020-01-03,6.3919596672058105,6.528471429251702,6.343779112878733,6.520441145411351,26669857
2020-01-06,6.191206932067871,6.311658504785747,6.151056280193581,6.271507852911457,25871931
2020-01-07,6.255448341369629,6.311659183456794,6.231358253978725,6.247418439874339,17681865
2020-01-08,6.3919596672058105,6.408019851981503,6.151056512665412,6.175146981281455,32090537
2020-01-09,6.833615303039551,6.849675104863573,6.568622063558066,6.592712149199106,46757656
2020-01-10,6.96209716796875,7.042398478983707,6.833615682992866,6.865736054236837,39136105
2020-01-13,7.026337146759033,7.146788334379484,7.002247062396938,7.082547598873913,28347130
2020-01-14,7.106639385223389,7.1226991883103965,6.921946671957307,7.0022479848225725,27836526
2020-01-15,7.090578556060791,7.130729211019661,7.002247727799315,7.090578556060791,17747763
2020-01-16,7.066488265991211,7.186939461590426,6.978156674462429,7.05845798206859,87181793
2020-01-17,7.074518203735352,7.170879308661475,7.0343675518969695,7.114668089763746,22358431
2020-01-20,7.138759136199951,7.194969590829791,7.098608483260062,7.1066387670100415,21238070
2020-01-21,7.154819488525391,7.211029947481191,7.082548460833608,7.090578745201599,30912317
2020-01-22,6.986186981201172,7.2190598550475436,6.986186981201172,7.203000052959877,38378362
2020-01-23,7.066488265991211,7.130729005752129,6.970127156349833,6.994217242307672,34853679
2020-01-24,7.026337146759033,7.154818617770173,6.889825392357202,7.130728533408078,28928453
2020-01-27,6.857705593109131,6.978156790715002,6.833615506749964,6.873766161221934,18789166
2020-01-28,6.793464660644531,6.921946138682534,6.785434376814652,6.889825769173033,36417476
2020-01-29,6.648921966552734,6.833614647578891,6.648921966552734,6.825584364532114,36797244
2020-01-30,6.7613444328308105,6.777404235017114,6.584682013921279,6.616802384103918,34272483
2020-01-31,6.697103500366211,6.809524409875757,6.681042932830556,6.809524409875757,21330228
2020-02-03,6.6810431480407715,6.713163518336735,6.616802407448843,6.673013629824307,22642878
2020-02-04,6.921945571899414,6.9380061382441,6.753313454329975,6.753313454329975,30919050
2020-02-05,6.954066753387451,7.042398347010599,6.881795727990347,6.92194638274541,41312561
2020-02-06,6.93800687789917,7.098608729417894,6.889825939538535,7.034367988810404,48954258
2020-02-07,6.745283126831055,6.970126459319386,6.713162760162715,6.954065893080241,20632615
2020-02-10,6.640893459320068,6.761344660101207,6.560592148259271,6.721194004570808,39037164
2020-02-11,6.71316385269165,6.737254705971015,6.52044162131717,6.681043480795903,55725212
2020-02-12,6.52847146987915,6.769374625918718,6.520441185988827,6.713163404496472,45303052
2020-02-13,6.536501884460449,6.576651773094783,6.4481702915208245,6.496351230016078,19053274
2020-02-14,6.5043816566467285,6.697103883232248,6.5043816566467285,6.616802572583254,31467536
2020-02-17,6.5043816566467285,6.584682201485668,6.5043816566467285,6.584682201485668,14929707
2020-02-18,6.48029088973999,6.552561917118663,6.432110715360919,6.4883211740731905,24434493
2020-02-19,6.367868900299072,6.528471123437901,6.303628164205536,6.512410556509527,24443789
2020-02-20,6.159087181091309,6.367869596212099,6.07075596785692,6.367869596212099,36507128
2020-02-21,6.167116165161133,6.255447365256135,6.062725164581558,6.086815248213392,34942324
2020-02-24,6.038635730743408,6.062726201400055,5.982424887814592,6.0225755446073235,20858304
2020-02-25,6.0065155029296875,6.126967093299737,5.982425031693657,6.110906906777401,28055702
2020-02-26,6.094845771789551,6.11090595581264,5.934243548653672,5.982424100722939,35533961
2020-02-27,5.821822166442871,6.054695022468187,5.805761982679228,6.046665122038858,32422064
2020-02-28,5.42031717300415,5.516678275293694,5.018812197226065,5.018812197226065,48176784
2020-03-02,5.5247087478637695,5.621069853454359,5.468497911483427,5.596979385604214,30315975
2020-03-03,5.741521835327148,5.82182276236497,5.621070253317903,5.621070253317903,36039034
2020-03-04,5.974393844604492,6.062725042927043,5.781671264892106,5.805761730945517,46882116
2020-03-05,5.998484134674072,6.118935703286239,5.918183216567622,6.110905802928084,30795657
2020-03-06,5.87803316116333,5.998484351218791,5.725461219800751,5.918183430213485,25556178
2020-03-09,5.5809197425842285,5.733491699351794,5.55682965530279,5.7013713277065206,24432021
2020-03-10,5.516678333282471,5.797731742700437,5.500618149398729,5.733491007165472,32030070
2020-03-11,5.516678333282471,5.516678333282471,5.516678333282471,5.516678333282471,0
2020-03-12,5.066993236541748,5.3078963983800005,5.026842964838719,5.299866114296383,31823559
2020-03-13,5.163354396820068,5.380167091357644,5.010782443937326,5.0589633830834755,42247601
2020-03-16,4.890330791473389,5.01881226287335,4.697608201468459,4.906390975398384,29631672
2020-03-17,4.874270915985107,4.938511655750148,4.545036550331756,4.874270915985107,59269296
2020-03-18,4.745789051055908,4.970632023020399,4.745789051055908,4.785939704840464,31569584
2020-03-19,4.561096668243408,4.77790935321666,4.50488621322757,4.729728799100938,34942694
2020-03-20,4.472765922546387,4.721698981311821,4.416555083636122,4.6976085123774185,26635021
2020-03-23,4.3442840576171875,4.4165550814801025,4.055200727975555,4.255953231679196,54801497
2020-03-24,4.609277725219727,4.673518853954242,4.456706145327269,4.4807962335607945,43024404
2020-03-25,4.480795860290527,4.74578910621448,4.456705774063813,4.649427995497591,71878646
2020-03-26,4.593216896057129,4.633367548034995,4.424585153303078,4.456705521723372,91412090
2020-03-27,4.448675155639648,4.617307278170446,4.424585071223813,4.609276994761842,50297989
2020-03-30,4.416554927825928,4.480795665511323,4.38443455898323,4.424585211489102,51150472
2020-03-31,4.512916088104248,4.577156826554771,4.464735534266357,4.512916088104248,55808362
2020-04-01,4.376404285430908,4.448675306946446,4.344283916514002,4.400494753571087,52077446
2020-04-02,4.368374347686768,4.4727657372357985,4.32822369542791,4.464735453622028,49515714
2020-04-03,4.336254119873047,4.392464575375033,4.3201939350289065,4.384434674405468,35663458
2020-04-06,4.472765922546387,4.488826107534318,4.38443471366026,4.440645552570525,43502806
2020-04-07,4.488826274871826,4.6012475739782595,4.4727660892851935,4.561096918559162,56933104
2020-04-08,4.5289764404296875,4.5289764404296875,4.464735699600262,4.4727659836564495,32170961
2020-04-09,4.818060398101807,4.8260906825597285,4.537006951460209,4.601247695503427,98587645
2020-04-10,4.906391620635986,5.0188129228954335,4.769879847868425,4.8421508764877315,65400212
2020-04-13,4.834120750427246,4.930481869807312,4.761849719439671,4.79397009256636,55962350
2020-04-14,4.850180149078369,4.9224511683255106,4.818059781169637,4.906390984371145,76705146
2020-04-15,4.5771565437316895,4.842150147823613,4.553066459753775,4.842150147823613,75463227
2020-04-16,4.553066730499268,4.6012472842251055,4.496855893033287,4.577156815909684,60566805
2020-04-17,4.649427890777588,4.7216989136399885,4.617307521262078,4.681548260293098,107225881
2020-04-20,4.649427890777588,4.689578544124479,4.609277237430697,4.665488075535342,38974091
