Price,Close,High,Low,Open,Volume
Ticker,SISE.IS,SISE.IS,SISE.IS,SISE.IS,SISE.IS
Date,,,,,
2020-01-02,4.97553825378418,5.003543355784108,4.9195284949103195,4.93819841453494,62036079
2020-01-03,4.919528961181641,5.003543830018329,4.826179354210896,4.947534065835883,62950188
2020-01-06,4.779504299163818,4.928864114536837,4.760834377882945,4.891523826849055,65070398
2020-01-07,4.779504299163818,4.844849246209891,4.760834377882945,4.835514063006437,39917326
2020-01-08,4.751499652862549,4.798174233629974,4.630144941640378,4.667484784304732,54799214
2020-01-09,4.919528961181641,4.928864144441734,4.835514092344951,4.835514092344951,66003546
2020-01-10,4.956868648529053,4.984873752305091,4.910194069070353,4.947533910687722,56652865
2020-01-13,5.040883541107178,5.0782233829199255,4.99420851627823,5.00354369929443,75450934
2020-01-14,5.059553623199463,5.096893466201773,5.0035438586959975,5.0408837016983075,75875277
2020-01-15,5.05021858215332,5.1342334538382834,5.0035439996486035,5.040883843702798,113224780
2020-01-16,5.040883541107178,5.15290306654542,5.031548358090978,5.0782233829199255,79506060
2020-01-17,5.022213935852051,5.106228362648111,4.984874091692456,5.087558440568314,41919577
2020-01-20,5.040883541107178,5.0782233829199255,5.022213620200804,5.040883541107178,41829055
2020-01-21,5.059553623199463,5.059553623199463,4.984873937194843,5.022213780197153,38004781
2020-01-22,4.9848737716674805,5.078223376073495,4.975538588663866,5.068888193069881,48756390
2020-01-23,4.891523838043213,4.9848738897872416,4.882189099944431,4.956868785238826,36998528
2020-01-24,4.835514068603516,4.947534041544451,4.816844147301032,4.938198858330191,41342009
2020-01-27,4.751499652862549,4.83551407629433,4.742164469633442,4.7701695741947265,34107809
2020-01-28,4.7141594886779785,4.7795039863208855,4.695489568619147,4.770169248854472,40113912
2020-01-29,4.695489883422852,4.798174228067775,4.6861547002045665,4.74216446413617,40546566
2020-01-30,4.639479637145996,4.714159766915066,4.592805056807114,4.68615466261091,48872231
2020-01-31,5.208913326263428,5.367607891672167,4.816844504695029,4.872854272758219,541236504
2020-02-03,5.218247890472412,5.442286936119205,5.171572866732989,5.264922469085819,200420103
2020-02-04,5.246252536773682,5.302262298058958,5.162238117408775,5.302262298058958,103385445
2020-02-05,5.143568515777588,5.264922783520856,5.1342333324217755,5.255588045291085,72378743
2020-02-06,5.218247890472412,5.283592389556386,5.1622381290607136,5.171572866732989,119777638
2020-02-07,5.162238121032715,5.2929275641234375,5.152902938248942,5.255587723240374,67260523
2020-02-10,5.05021858215332,5.236918247550344,4.975538894044932,5.152903375865381,83655208
2020-02-11,5.096893787384033,5.1435688166411815,5.0315488354492395,5.124898448837468,80142526
2020-02-12,5.134232997894287,5.171572838632528,5.0782232367869256,5.1062278947776,64144338
2020-02-13,5.068888187408447,5.1155632121223364,5.059553449541284,5.096893291261986,41885134
2020-02-14,5.106228351593018,5.21824832895533,5.068888507514265,5.068888507514265,82380750
2020-02-17,5.059553623199463,5.152903230705238,5.0408837016983075,5.143568492517681,37075297
2020-02-18,5.022213935852051,5.087558440568314,4.994208830169328,5.031548674328922,42454002
2020-02-19,5.022213935852051,5.106228362648111,4.984874091692456,5.040883857931848,48699717
2020-02-20,4.835514068603516,5.040883648056867,4.779504304696066,5.012878543540124,51508166
2020-02-21,4.8448486328125,4.882188470646717,4.760833775122522,4.798173612956739,66667145
2020-02-24,4.779504299163818,4.807509403648145,4.7234945353211995,4.760834377882945,40441371
2020-02-25,4.835514068603516,4.900859015725224,4.798174225998549,4.844849251817775,51383857
2020-02-26,4.863519668579102,4.872854407618279,4.751500129352493,4.816844638004975,45622228
2020-02-27,4.732830047607422,4.8541843218080745,4.723494863754875,4.807509737923536,47672032
2020-02-28,4.480785369873047,4.6674845748152505,4.154061093535167,4.154061093535167,29507417
2020-03-02,4.630145072937012,4.686154838521809,4.555465385490616,4.630145072937012,26534914
2020-03-03,4.648814678192139,4.704824439962403,4.639479495334085,4.67681978164028,34388020
2020-03-04,4.658149242401123,4.7608340243844545,4.639479322506517,4.658149242401123,46485356
2020-03-05,4.639479637145996,4.72349450493243,4.6301448991286325,4.695489845754306,23057931
2020-03-06,4.499454975128174,4.630144409431403,4.480785055941998,4.583469388902971,20435031
2020-03-09,4.154061317443848,4.378100820576495,4.07004689325439,4.3407609775753935,27767509
2020-03-10,4.042041778564453,4.294085940769076,4.032707040400006,4.275416019314143,23974796
2020-03-11,4.042041778564453,4.042041778564453,4.042041778564453,4.042041778564453,0
2020-03-12,3.5846283435821533,3.827337550867981,3.509948655975137,3.7806629686766207,34334379
2020-03-13,3.771327495574951,3.883347018383867,3.5099483864578067,3.5939630285644935,31245033
2020-03-16,3.4819436073303223,3.6406381585020413,3.4165988837855616,3.5939631334070548,22673853
2020-03-17,3.4632740020751953,3.5472886542926267,3.2485696682898357,3.5099488088626574,21787327
2020-03-18,3.547288417816162,3.7433230383811176,3.416598967523551,3.4632737711994834,25112372
2020-03-19,3.593963384628296,3.7059831410983235,3.500613773039131,3.519283695356964,24905959
2020-03-20,3.6219680309295654,3.7153176306698112,3.5846279684704654,3.677977790773713,13525560
2020-03-23,3.509948492050171,3.6406381618218804,3.4446037684458233,3.4912785710203575,14929019
2020-03-24,3.677978038787842,3.687312999391343,3.5659582889828076,3.649973156977337,30106997
2020-03-25,3.7246530055999756,3.7993329162751133,3.677978200529906,3.705983083571948,55932688
2020-03-26,3.7899975776672363,3.7993327608624186,3.6873130107134218,3.696647971345587,34149631
2020-03-27,3.7059826850891113,3.7993325077549116,3.687312765068552,3.7899973251816297,18040874
