Price,Close,High,Low,Open,Volume
Ticker,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS,KCHOL.IS
Date,,,,,
2020-01-02,17.03989028930664,17.14052026794206,16.972804170036113,17.123748338259613,2422263
2020-01-03,17.023120880126953,17.140522805827754,16.746390397229938,17.023120880126953,3107735
2020-01-06,16.838632583618164,17.056662879556026,16.74638856625156,17.056662879556026,1825254
2020-01-07,16.72123146057129,17.006347864572447,16.704459531051402,16.956032076012786,2682724
2020-01-08,16.687686920166016,16.72961674225372,16.48642857252253,16.679300955748474,2604676
2020-01-09,17.190834045410156,17.257920163072413,16.838631527818507,16.939261504041497,7689399
2020-01-10,17.22437858581543,17.35855082645129,16.989576364973043,17.22437858581543,4210086
2020-01-13,17.442407608032227,17.492723398819315,17.190835051933988,17.20760698219635,4291285
2020-01-14,17.55980682373047,17.57657715195809,17.29146237857982,17.442404929382764,3351697
2020-01-15,17.526264190673828,17.84492444110852,17.224377468554692,17.492721932420224,4433409
2020-01-16,17.29146385192871,17.62689443694796,17.27469192281295,17.49272220294026,5453623
2020-01-17,17.677207946777344,17.69397987524977,17.10697517438789,17.274691260193894,3678167
2020-01-20,18.130041122436523,18.130041122436523,17.727522820771505,17.727522820771505,3024295
2020-01-21,17.962326049804688,18.14681248225713,17.57657965536503,17.86169606881108,2719237
2020-01-22,17.55980682373047,18.24743986429377,17.54303489604379,18.24743986429377,2903123
2020-01-23,17.61012077331543,17.744292994107777,17.492720479986886,17.61012077331543,3444663
2020-01-24,17.442407608032227,17.844925937032436,17.291465034048866,17.82815400677007,3216466
2020-01-27,16.905717849731445,17.32500649005109,16.905717849731445,17.274692301061318,2265246
2020-01-28,16.80508804321289,16.989574453465696,16.67091421821374,16.905716412638387,3001828
2020-01-29,16.872175216674805,17.00634745064978,16.771545241463976,16.872175216674805,1834515
2020-01-30,16.855403900146484,16.922490019572113,16.595445387304583,16.922490019572113,2412010
2020-01-31,16.4277286529541,16.872175176602624,16.419342688418183,16.872175176602624,4895968
2020-02-03,16.385799407958984,16.478041813183715,16.285169439262173,16.40256973652588,2776573
2020-02-04,16.511585235595703,16.545127491307667,16.2516251563975,16.50319927180295,7953680
2020-02-05,16.75477409362793,16.888946333859362,16.452887352836843,16.561901698227654,7751065
2020-02-06,16.788318634033203,17.710754022615344,16.771546703459503,17.106977317636826,7642741
2020-02-07,16.905717849731445,17.073433945642996,16.763159648044397,16.83863173125867,4243794
2020-02-10,16.226469039916992,16.922488047650305,16.08391085281696,16.821858080508314,6734735
2020-02-11,16.838632583618164,16.90571870548679,16.067141382399313,16.285171678337175,9892358
2020-02-12,16.4528865814209,16.78831716627236,16.36064257078955,16.77154523716499,10423756
2020-02-13,16.570287704467773,16.603829964879584,16.184541313246672,16.327099518780233,4741897
2020-02-14,16.729618072509766,17.006348522456186,16.62898809095684,16.88894661073456,5136906
2020-02-17,16.788318634033203,16.90571894913043,16.519974142691343,16.771546703459503,3176450
2020-02-18,16.64575958251953,16.821860046272885,16.519973308487245,16.805089716005366,2915839
2020-02-19,16.679302215576172,16.712846075779986,16.52835804357759,16.60383012957688,3023311
2020-02-20,16.39418601989746,17.02311901195684,16.35225779354389,16.771546454916813,6582996
2020-02-21,16.478042602539062,16.628986763085486,16.192926210275637,16.352256335236767,3930044
2020-02-24,15.932969093322754,16.47804403188667,15.723324763147454,16.47804403188667,4260208
2020-02-25,15.731710433959961,16.058755071087667,15.706552539004262,15.932968795227724,5692388
2020-02-26,16.03359603881836,16.14261036610019,15.454977349275858,15.631077785529357,7231797
2020-02-27,15.438206672668457,15.991667516379984,15.40466441519519,15.941353330440517,3909418
2020-02-28,14.691874504089355,15.345963766609577,14.071327501449,15.178249268291756,4399719
2020-03-02,14.792503356933594,15.304036032022697,14.599630957934497,14.758961095979503,4237987
2020-03-03,15.035689353942871,15.345962020224093,14.993759534540635,15.010531462301529,3101972
2020-03-04,15.119547843933105,15.52206452543737,15.094389951541922,15.312420220554843,2530665
2020-03-05,15.086003303527832,15.731708117164896,15.077617339777591,15.287261635156455,3398036
2020-03-06,14.633174896240234,15.018919696291743,14.53254491392371,15.018919696291743,2456728
2020-03-09,14.49061393737793,14.49899990093429,14.079711319870267,14.155181792959507,2566167
2020-03-10,14.13841438293457,14.809275611293545,13.945540380254448,14.666717400334846,5825017
2020-03-11,14.13841438293457,14.13841438293457,14.13841438293457,14.13841438293457,0
2020-03-12,12.352243423461914,13.207592665681009,12.083898939501246,12.905705121225258,4123416
2020-03-13,12.91408920288086,13.16566253534832,12.427714466650903,12.427714466650903,2998536
2020-03-16,11.949726104736328,12.66251710455981,11.9161830459052,12.66251710455981,3562672
2020-03-17,11.354336738586426,12.0755129368503,10.918276953507927,12.0755129368503,3892194
2020-03-18,11.538823127746582,11.572366185687084,11.085991445685025,11.287249793328032,3914794
2020-03-19,11.60590934753418,11.740081580497417,11.136305732433264,11.304021023637308,3018726
2020-03-20,11.454964637756348,11.93295339476064,11.387878524483098,11.756852947215524,2861459
2020-03-23,10.893118858337402,11.480122804256816,10.38158699684313,10.876347728314942,3453787
2020-03-24,11.337564468383789,11.480121860914199,11.027290191302987,11.312406575822928,4095884
2020-03-25,11.471735954284668,11.874252612462616,11.404649844588343,11.538822063980993,3738413
2020-03-26,11.991654396057129,12.218069829411048,11.295635368009457,11.387878574230749,4505814
2020-03-27,11.337564468383789,12.109054779803637,11.320792540009881,11.941339494712365,4781226
2020-03-30,11.119535446166992,11.312407845741204,11.05244932459947,11.287250750085796,4028025
2020-03-31,11.236934661865234,11.429807842336862,11.119534360449924,11.186620475467123,4986156
2020-04-01,11.0021333694458,11.31240685443884,10.985362240388394,11.153077529610364,6002065
2020-04-02,11.060833930969238,11.161463907964203,11.002133777496852,11.153077943259687,5502434
2020-04-03,11.471735954284668,11.55559319154032,11.052447368817884,11.127919442158626,10767906
2020-04-06,11.965250968933105,12.007832095090789,11.70124863648941,11.803442851967393,5424823
2020-04-07,12.476222038269043,12.842418585954325,12.14409104122186,12.14409104122186,8058814
2020-04-08,12.544351577758789,12.569900740864757,12.348479533617637,12.365512309021614,4435394
2020-04-09,12.927580833435059,13.004226698007587,12.561384285885168,12.689126852061097,6635915
2020-04-10,12.936095237731934,13.114935301487092,12.799836296236071,12.99570913376189,2796266
2020-04-13,12.833902359008789,13.123453045719137,12.638030313391459,12.77428926898046,3504021
2020-04-14,13.617391586303711,13.625907973707456,12.944612412588603,12.944612412588603,6913621
2020-04-15,13.06383991241455,13.78771662679245,12.970161271631861,13.762167463578571,4473374
