Price,Close,High,Low,Open,Volume,Returns,Z_Score,Date
Ticker,EREGL.IS,EREGL.IS,EREGL.IS,EREGL.IS,EREGL.IS,,,
Date,,,,,,,,
2025-05-07,22.639999389648438,23.940000534057617,22.639999389648438,23.84000015258789,169854053,-0.04996732224515841,-2.032633512337197,2025-05-07
2021-06-18,8.787364959716797,9.345527664540663,8.787364959716797,9.291192900110882,85811378,-0.05042150595013746,-2.0506456258762444,2021-06-18
2023-01-10,18.7009334564209,19.916049104596592,18.69105423762252,19.6690742874421,364246360,-0.0504741659176565,-2.0527340260181193,2023-01-10
2022-12-14,20.26181411743164,21.328745246479485,20.25193489868594,21.30898680898808,258611102,-0.050854405979474465,-2.067813666900162,2022-12-14
2023-02-08,17.6043643951416,17.6043643951416,17.6043643951416,17.6043643951416,102,-0.053003555428537893,-2.1530450908031775,2023-02-08
2023-03-10,20.133386611938477,20.47915173876054,20.113630058269944,20.38036143334447,349036218,-0.05303372522415765,-2.1542415709458944,2023-03-10
2022-01-18,14.28502368927002,15.134616734635797,14.28502368927002,15.035827371482107,117793866,-0.05515858369786297,-2.2385096582048876,2022-01-18
2020-11-30,5.512477874755859,5.798968626593201,5.472961941472577,5.739694726668277,71717266,-0.05830275408754533,-2.3632018332526075,2020-11-30
2022-05-12,15.905179023742676,16.70537692496617,15.84590559364755,16.675739267784426,145645438,-0.058503271033224,-2.371153976740965,2022-05-12
2020-03-12,3.8937039375305176,3.951459687603667,3.778192207883268,3.937020864835855,42014934,-0.058805138896357405,-2.3831255163733682,2020-03-12
2024-04-02,19.214641571044922,20.666852820805307,19.214641571044922,20.63721516434428,209911148,-0.05986820223359307,-2.425284707290116,2024-04-02
2023-02-07,18.56262969970703,19.886413095804617,18.394686734757055,19.757987009322154,134687304,-0.06390630619108774,-2.5854286890479505,2023-02-07
2022-01-24,13.316882133483887,14.067685828820002,13.247729483854098,14.047928332697573,104323334,-0.06393560522178146,-2.5865906362108584,2022-01-24
2022-06-13,15.381591796875,16.409007973147347,15.381591796875,16.409007973147347,180526496,-0.06526092847874054,-2.639150586553833,2022-06-13
2021-03-24,7.088177680969238,7.112874786667975,6.742412548381786,6.767110125147618,108429042,-0.07061751064416481,-2.851583056250889,2021-03-24
2022-03-22,16.695497512817383,16.912836561099873,16.053363355452934,16.20154787111114,224087728,-0.07080579907798536,-2.8590502388267622,2022-03-22
2020-03-16,3.5952987670898438,3.7781922050170196,3.4894132253693972,3.7781922050170196,49936720,-0.08220290234400662,-3.3110389733263688,2020-03-16
2021-12-17,15.263044357299805,17.910613903221186,14.946916875311391,17.28823815859005,181792788,-0.08376987525513682,-3.373182316820365,2021-12-17
2022-09-13,15.06546401977539,16.902957283513864,15.06546401977539,16.715255892721526,500096450,-0.09082928346184752,-3.653145822212135,2022-09-13
2023-02-22,22.474708557128906,24.23316994894636,22.356159814782465,24.213411511177235,361012706,-0.09150680286093016,-3.6800150299961234,2023-02-22
2023-10-25,18.819480895996094,20.83479637080686,18.819480895996094,20.558183888695073,241080482,-0.0926820670965906,-3.7266239078995573,2023-10-25
2024-08-05,25.049999237060547,26.375,24.950000762939453,25.75,314075736,-0.09422087167550772,-3.7876501457104,2024-08-05
2025-03-21,21.100000381469727,23.15999984741211,21.040000915527344,23.0,261013345,-0.10175212552693476,-4.086326205586986,2025-03-21
2021-12-21,13.959016799926758,15.01606871747791,13.959016799926758,14.81848905187968,128529384,-0.10472334183238315,-4.204159330941569,2021-12-21
2021-03-22,7.2659993171691895,7.596945617932651,7.2659993171691895,7.58212726043988,138268590,-0.10508857779156343,-4.218643935944299,2021-03-22
2025-03-19,23.100000381469727,24.799999237060547,23.100000381469727,23.799999237060547,273883906,-0.10510071919937429,-4.2191254424660345,2025-03-19
2021-12-22,12.566079139709473,13.899742606070562,12.566079139709473,13.089665495741567,231826464,-0.1051246131646137,-4.220073034398709,2021-12-22
